author,clean_comment,likes,publishedAt
@mulyanamendol3088,kalau dpt ingin aman buktikan hasil kerja kalian manaaa omon omon saja hanya memperkaya diri masing masing,0,2025-08-26T06:41:25Z
@bangben8751,mantabb,0,2025-08-26T06:38:56Z
@alifnurlaila4051,jt beras nya harga berapa rakyat masih banyak yang mungut di tempat sampah otak kalian di mana seandainya sy jadi iron man udah gw bakar tuh gedung dpr karna sudah memalukan,0,2025-08-26T06:31:36Z
@ilhamrisaqua9757,mereka tambah kaya kita tambah sengsara,0,2025-08-26T06:27:10Z
@ElCostantinus,sangat tak pantas terkutuklah mereka yg tidak peduli terhadap penderitaan rakyat,0,2025-08-26T06:23:59Z
@dariyatiatikilham5172,semua mereka dibayarkan kebalik dgn kit arakyat semua dipajakki mirisnya negriku kapan kesenjangan ini bisa berakhir,0,2025-08-26T06:20:20Z
@Yatirahman-b5u,sekalian aja gajih dpr m bulan molor di kantor kerja di bawah ac senang sekali menggunakan uang pajak rakyat kecil dasar pecundang siapa sebenar nya yg nsikin gajih mereka sedang persiden yg kerjanya banyak gak segitu gajih nya,0,2025-08-26T06:17:21Z
@anastasya4137,doa rakyatpejabat cepet mati semua,0,2025-08-26T06:02:19Z
@yunnitayunita,pantas semuanya ngtng kesana kemari hanya buat berebut kurs pjbat mungkin ada juga yang kedukn buat lolos jadi pjbt miris bangettttmereka jadi cuma buat dihidupin negara dan uang negara adalah uang rakyat,0,2025-08-26T06:01:37Z
@anastasya4137,dpr cuma jd beban negaraindonesia gk butuh dprgajitunjanganbuat mensejahterakan rakyatbubarkan,0,2025-08-26T06:00:59Z
@herisetiawan78,semangat berjuang melengserkan rezim sri mulyani,0,2025-08-26T05:52:55Z
@opkaag,pdb nya berapa tuh negara berapa persen tuh dari pdb ingat kurs bossidr gak ada apa nya seolah gaji mereka besar,0,2025-08-26T05:49:29Z
@syahrunsesbu2173,bubarkan saja dpr gak ada manfaatnya juga uu perampasan aset koruptor saja tidak kunjung disahkan buat apa juga ada dpr,0,2025-08-26T05:46:56Z
@SusiloWardoyo-no8dz,itu sri mulyono getol naikin pajak ke rakyat diantaranya buat numpal dpr,0,2025-08-26T05:46:18Z
@syahrunsesbu2173,milyar total tunjangan dpr per bulan kalau digaji buat guru honorer setiap bulan guru jauh lebih sejahtera,0,2025-08-26T05:45:35Z
@harmadiarmadi2654,dpr kalau mau cari kekayaan bukan tempatnya dipemerintahantapi harus berbisnisbuka usaha yang bisa datangkan keuntungan besarkalau di pemerintahan adalah tempat untuk mengabdibukan tempat menumpuk harta,0,2025-08-26T05:44:34Z
@syahrunsesbu2173,beras juta waooo sebulan anggota dpr makan berapa ton beras,0,2025-08-26T05:40:48Z
@andiirham5483,sangat memprihatinkan,0,2025-08-26T05:40:07Z
@dhanañjaya888,indonesia darurat lowongan kerja dpr mestinya fokus kesana bukan minta tunjangan,0,2025-08-26T05:37:30Z
@Leon8Tv,gajijt sedang aku gaji jt jam kerja,0,2025-08-26T05:32:29Z
@mulyadi20stangkle,sigapur tidak ada maliiiiing berdasi,0,2025-08-26T05:25:27Z
@mulyadi20stangkle,kalau ada yg masuk paling,0,2025-08-26T05:24:40Z
@mulyadi20stangkle,anak anak miskin tadak behak masuk kedokteran ui dan kurusan lain,0,2025-08-26T05:24:05Z
@darwis4756,orang yang ingin jadi anggota dpr itutujuannya bukan untuk mewakili rakyattapi untuk bersenang dan penghasilan yg besar untuk menopang hidupnya termasuk artis yg tidak produktif lagi beralih profesi kalau sudah begitu apa jadinya justru mereka menguras uang rakyat,0,2025-08-26T05:24:02Z
@mulyadi20stangkle,blm anak anakmereka yg istimewa pendidikan di ui dan dan kampus lain,0,2025-08-26T05:22:55Z
@mulyadi20stangkle,nekri mapia penghisap darah masarakat,0,2025-08-26T05:21:27Z
@Wakarta-z2q,helo gess juta per bulan gaji dpr kerja cuma duduk manis dan molor apakah yg waras masih ingin ada dpr juta per bulan buat rakyat kecil bisa seumur hidup baru dapetbubarkan dpr tidak ada gunanya untuk rakyat,0,2025-08-26T05:20:50Z
@Wakarta-z2q,pantesan saja pada pengen jadi wakil rakyat ternyata tunjangan per bulanya gelo menari di atas penderitaan rakyat,0,2025-08-26T05:13:41Z
@Wakarta-z2q,edan emang perut dpr kaya apa sih tunjangan beras juta gelo gesssbuat rakyat kecil juta itu bisa cukup buat makan tahun gess,0,2025-08-26T05:12:15Z
@alhasahjer8291,bubrkan dpr,0,2025-08-26T05:04:35Z
@berkat15,bubarin,0,2025-08-26T04:58:57Z
@muhammadmauludin3316,liat umr tiap negara berapa x lipat dari umr tiap negara buat gaji dpr tentu indonesia yang paling mahal bayar anggota dpr,0,2025-08-26T04:58:00Z
@isbandiisbandi7797,betapa bahagianya hidup kalian masih bisa menari diatas penderitaan rakyat tapi kalian jangan lupa allah pasti mengabulkandoa jutaan rakyat yg teraniaya aamiin allahumma aamiin,3,2025-08-26T04:56:13Z
@RisnaWati-o3p,dpr lebih baik di bubarkan karena tidak ada kinerja nya,0,2025-08-26T04:52:21Z
@SuariJohar,jangan sama kan negara rayat makmur,0,2025-08-26T04:41:23Z
@harryzacharia7309,singapore dan malaysia tidak ada korupsi nya indonesia gaji dpr naik semuanya tapi kerja dpr bisanya tidur kalau lagi miting belum saja korupsi nya bisa million rupiah,0,2025-08-26T04:38:00Z
@zildanika,pusing yang satu gini yang lain gitu yang penting aman dame sejahtera,0,2025-08-26T04:35:18Z
@harryzacharia7309,dpr kerjanya hanya tidur belum nya korupsinya juga,0,2025-08-26T04:33:03Z
@RiantoDwi,presiden rakyat makan utang negara,0,2025-08-26T04:31:53Z
@LailatulAdawia,seharusnya yg lebih d proritaskan itu anggota tni dan kopasus mereka yg menjaga nkri ini gaji dan tunjang mereka harus lebih dari anggota dewan yg kerjanya g ketauan,0,2025-08-26T04:31:32Z
@SemarMesem-p2k,aturan dpr togut neraka jahanam semua,0,2025-08-26T04:26:37Z
@avavindie365,ya allah hidup cuma sekali kenapa engkau memutuskan q dilahirkan di indonesia kenapa g di qatar ya allah,0,2025-08-26T04:25:01Z
@HajidedengSuhendi,udah bubar kan di indonidsa g ada dpr aja pebirosan uang negara krjanya g ada gunanya buat rayat,0,2025-08-26T04:20:56Z
@TriYuwana-n7w,kalau ada manfaat bagi rakyat masih wajar lha ini saya nggak lihat manfaatnya bagi rakyat uu produk mereka nggak ada manfaat malah memberatkan rakyat hanya bermanfaat bagi pejabat dan mereka yang berkuasa,0,2025-08-26T04:16:49Z
@Lepaskan_Tawamu,ngapain aja itu ya jt perbulan,0,2025-08-26T04:16:47Z
@Ikin123-lq5nz,tombol bubarkan kn dpr mpr ri gk berguna hnya menghabiskan anggaran negara aja,0,2025-08-26T04:09:32Z
@Dasnawita-j5k,ya tunjang aja matane biar melek,0,2025-08-26T04:01:36Z
@BapaAing-u2l,rupiah lemahh,0,2025-08-26T03:59:40Z
@BapaAing-u2l,beda lah jangan di bandingkan karna kekuatan uang nya juga beda bro,0,2025-08-26T03:59:26Z
@titikrahayu1870,segitu jumlahnyatp kalau mau bayar guru honorer ksdang diulur ulur,0,2025-08-26T03:55:30Z
@indocennell,pajek di naikansedangkan gaji dpr di naikin masyarakat mau majek pkai apa pkai daundpr tdi di pajek mlh gaji naik dan tunjangan naik jls ky gini merugikan rakyat ekonomi g jls,0,2025-08-26T03:51:09Z
@titikrahayu1870,kalau mau pilkada calon wakil rakyat kalau sdh jadi dewan suka gk ngurus rakyat menderita,0,2025-08-26T03:50:38Z
@pujiantouser680,besaran gaji pokok hanya sebagai kamuflase saja,0,2025-08-26T03:46:12Z
@RismanDianto-p8l,sangat tidak pantas karena orang yang di dpr itu bukan lagi tikus berdasi melainkan anjing yang tulimereka tak mendengar jeritan rakyatnya yg jadi korban,0,2025-08-26T03:45:17Z
@ZahiraSalsabil-j1f6g,dewan perampok rakyat bubarkan dpr dprri,0,2025-08-26T03:44:44Z
@KaCong-r8j,bubarkan saja kami tidak butuh tikus tikus,0,2025-08-26T03:35:28Z
@kangubed2320,rakyat belum sejahtera mereka minta sejahtera duluan itu wakil rakyat dimana letak wakilnya,0,2025-08-26T03:34:47Z
@HeraWati-i5z9y,dpr lama wadah krj yg paling enak terima gaji tp tdk mikiri rakyat yg susah,0,2025-08-26T03:32:23Z
@AsiaSyarifhadiAsia,kalau tunjangan dpr naik harus pensiunan dan asn naik juga jangan hax dpr,0,2025-08-26T03:30:40Z
@bukankamu5713,dewan pemeras rakyat,0,2025-08-26T03:26:33Z
@endangasmararukmi2309,rakyat disuruh legawa semua kenaikan pajak apakah untuk menaikkan tunjangandpr uh,0,2025-08-26T03:23:04Z
@JakartaBarat-z4g,ayo sama sama ke rumah eko patrio uya kuya puan pdi p dan lain lainnya mereka joget di atas penderitaan rakyatgedung mpr dpr sepi mereka ngumpet di rumah mreka lebih baik serang rumah mereka,0,2025-08-26T03:20:14Z
@Unme-ss5bb,waduh kenyang para aggota dewan lihat tuh rakyatmu banyak yg terlantar dn kekurangan,0,2025-08-26T03:18:28Z
@EdiSuciptopml,dpr bilang kurang rakyat bilang kurang ajar,0,2025-08-26T03:17:33Z
@popho.592,kalo di bilang gaji dpr indonesia dan singapura lebih tinggi singapura ya menurut saya lebih banyak indonesia karna gaji di singapura hitung nya di krus kan ke rupiah mngkanya jadi banyak juta tapi klo di buat hidup di singapura terbilang rendahkarna tukar mata uang nya harus nya ngitung nya jutadi bagi itu pendapatan gaji dpr di singapuradengan mata uang mereka kalo ngitung di rupiah kan ya pasti besar gaji singapura tapi nilai mata uang nya beda,0,2025-08-26T03:15:45Z
@KoleksiKarsiyah,fix dpr beban rakyat,0,2025-08-26T03:09:13Z
@NindyaAlisha-l3p,prabowo dan sri mulyani parahhhhh ini naikin pajak seenak jidat disisi lain gaji dan tunjangan naik untuk dpr gak punya hati apa memeras warganya bersenangsenang diatas penderitaan warga parahhhhhhhh bubarkan dpr bebannnnnnn rakyatttt,0,2025-08-26T03:07:33Z
@MihtamitaMita,tetap aja gk ada guna tetap aja gak guna,0,2025-08-26T03:06:43Z
@JunaidinCmc-u2n,se masapasi pekerjaan mereka iibu guru honor didaerah saya digaji ratus ribu perbulan,0,2025-08-26T02:53:56Z
@PamenanHati,tanpa guru kalian ngk bakal duduk disana,0,2025-08-26T02:53:31Z
@PamenanHati,banyak utang tuk penyambung hidup bahkan lowongan kerja ngk menentu bahkan cuma sekedar kebutuhan sehari ngk cukup kalian enak duduk disana saudara kami menjerit tak bisa cari mkntuk kebutuhan,0,2025-08-26T02:52:34Z
@TriWibowo-t2m,pantaskah yaa pantas pantas merampok uang rakyat,0,2025-08-26T02:51:06Z
@spiritmyself,rakyat kebingungan ga bisa beli beras,0,2025-08-26T02:49:43Z
@JanussiariJanussiari,singapur negara kaya ggk apalah,0,2025-08-26T02:46:45Z
@JanussiariJanussiari,dpr semua di tanggung sama negara dari baju beras sepatu dasi minyak dan seterusnya anggota dpr ini kayak anak yatim piatu sedangkan anak sekolah semua bayar memang duit dari rdkyat hanya untuk pejabat negara,0,2025-08-26T02:42:16Z
@udinsedunia8463,korupsi dilegalkan dimasukkan jenis tunjangan dg nilai tinggi pdhl aktifitas nya nol,0,2025-08-26T02:40:36Z
@DaniDwi-xy7sb,yg saya takjup tunjangan rumah dan beras kalau tunjangan rumah itu th aja udah dapat rumah elit dan untuk beras emang perutnya segede apa sih ko bln ton beras waooooow,0,2025-08-26T02:38:00Z
@ondaMani,itu jg masih kkn kerja mreka apa miris mmg,0,2025-08-26T02:35:14Z
@TaufikHidayat-ij1ps,dpr banyak perusahaan yg tidak menaati peraturan yg bayar karyawan di bawah umr tapi anda diam sajja apa kerja anda kok minta gaji segitu rakyat gajinya juta cok,0,2025-08-26T02:28:46Z
@Efendiwu,banyak sekali tunjangan nyaaaaaaaaaaaaaa per bulan pula wadidauuuuuuu,0,2025-08-26T02:26:38Z
@ramtoramto-u9n,bodoh gaji kok mau di bandingkan dengan negara laingaji dan pekerjaan di indonesia masih belum stabil,0,2025-08-26T02:23:37Z
@ramtoramto-u9n,tunjangan babi itu yg membuat banyak tapi tidak terlihatcoba gaji jtg usah tunjangan,0,2025-08-26T02:22:01Z
@jellykeys,pantaslah tuk jadi anggota dewan modalnya byk harus ngasih mahar pendukungnya dan partai kalau mau perbaiki ya dr awal hancurkan money politik mental masyarakat sendiri sudah rusak mau aja dikasih uang sogokan,0,2025-08-26T02:21:51Z
@YayanServiceelektronik,kerja gk becus aj dikasih tunjangan apa yg lu hasilkan rakyat senang dasar tolol,0,2025-08-26T02:18:43Z
@BeatrixTakasana,setuju banget dpr di bubarkan lebih baik dana untuk dpr buat tunjungn guru tni perawat dan dokter,0,2025-08-26T02:09:05Z
@SupangatHadipurnomo,tunjangan se abreg kinerja nol sistem korupnepotis di dpr dan parpol adalah penghambat utama kemajuan negara seharusnya ketika anggota dewan dilantikmaka partai sudah tidak lagi cawe cawe biarkan rakyat yang memilih dan menilai kinerja anggota dewan ketika anggota dewan baik maka secara otomatis nama baik partai akan baik pula begitu pula sebaliknya dengan demikian maka anggota dewan bisa independenmerdeka dalam berfikir dan berpendapatsesuai aspirasi rakyat yang di wakili nya tanpa dibayang bayangi rasa ketakutan di ganti berhentikan oleh partainya,0,2025-08-26T02:05:53Z
@suprionojogja4020,rakyat pengin gaji besar pengin tunjangan naik pengin kesejahteraan meningkat kan sudah diwakili lho kata nya wakil rakyat,0,2025-08-26T02:05:04Z
@arief29X,lbh dri itu masih ingat podcast krisdayanti yg beberkan pendapatan anggota dpr,0,2025-08-26T02:04:41Z
@alifazahira2547,kegilaan macam apa ini milyar per bulan hanya untuk memelihara tikus yg suka korupsi,0,2025-08-26T02:04:36Z
@hyunulum2132,negri sialan kita masih miskin gini saja kita suruh bayar pajak mulu dpr anjing,0,2025-08-26T01:57:18Z
@ORTALANGVIDEO,saya bekerja sebagai pns dengan ijzah s sudah tahun bulan gaji tunjangan anak istri jabatan fungsional terima rp juta ditambah tunjangan kinerja sebesar rp jt yang kalau tidak masuk tidak buat laporan kerja lupa absen dipotong tidak upacara dipotong lumayan besar kalau dijumlah terima per bulan maksimal rp jt sementara dpr terima tunjangan sewa rumah saja rp jt kita cicil rumah harus diambil dari gaji dan tunjangan kita sendiri,0,2025-08-26T01:54:44Z
@noniekswandewi8579,dpr ga guna merampok rakyat,0,2025-08-26T01:53:56Z
@ekozahroni4380,rugi banyak negara,1,2025-08-26T01:51:48Z
@guesfiet3350,yg pantas gaji besar itu tni bukannya dpr bubarkan dpr,0,2025-08-26T01:48:21Z
@florentinatmg5813,adik adik mahasiswa dn semua masarakat semoga selalu di bri kesehtan jg dlm lindungan tuhan dlm memperjuangkan rakyat indonesia amiiinn,16,2025-08-26T01:47:33Z
@Andika-re8kc,makanya kerja atau usaha sy pagi siang jualan keliling martabak mini dan sore julan bakso jagan terlalu berharap ke kemerintah terus kita negata besar bukan kayak negara malaysia dan singapore yg hanya sebesar pulau jawa kata pepatah uang bukan segalanya tapi segalanya butuh uang kerjaaaa yg benerrrr,0,2025-08-26T01:47:12Z
@Anthonius-i5o,pantasan orang berlomba lomba mau jadi anggota dewan,0,2025-08-26T01:40:49Z
@Anthonius-i5o,anggota dewan malaysia gaji perbulan rp jt sendangkan indonesia anggota dewa gaji rp jt gila biasa indonesia negara makmur makmur anggota dewan rakyatnya sengsara mengais rejeki tiap hari kalau ada,0,2025-08-26T01:39:52Z
@Anthonius-i5o,anggota dewan malaysia gaji perbulan rp jt sendangkan indonesia anggota dewa gaji rp jt gila biasa indonesia negara makmur makmur anggota dewan rakyatnya sengsara mengais rejeki tiap hari kalau ada,0,2025-08-26T01:39:28Z
@Anthonius-i5o,kaya raya anggota dpr,0,2025-08-26T01:37:16Z
@Xuanxii,turunkan puan lengserkan puan,0,2025-08-26T01:36:43Z
@Anthonius-i5o,kaya raya anggota dpr,0,2025-08-26T01:35:53Z
@AgusSaefur-g5s,itu blm korupsi nya mba,0,2025-08-26T01:34:47Z
@AsalBuat-y8c,pemerintah menaikkan tunjangan dpr karena bbm naik kebutuhan lainnya juga naik enak dong rakyat tidak perlu diperhatikan yang penting kesejahteraan dpr terpenuhi hebat negara ini suara rakyat di ngemis ketika jadi dpr karena suara rakyat dpr mendapatkan tunjangan kehormatan hebat hebat biar rakyat ngemis di pinggir jalan mengais makanan di bak sampah gimana ya,0,2025-08-26T01:32:07Z
@ruslihukum4607,tidak pantas sbg wakil rakyat punya gaji sampai jt perbulan semntr rakyat saat ini dlm posisi menderita aqbt kenaikan harga pangan seharusnya mrk memikirkan nasib rakyat krn mrk adalah wakil rakyat jd jgn bersenangsenang diatas penderitaan rakyat itu bukan wakil rakyat tp pemeras rakyat seperti tengkulak berdarah linta jd mmng tdk layak,0,2025-08-26T01:31:30Z
@RomiArisno,tunjangan suamiistri ada kalau gitu bnykin aja suamiistri mkn bnyk suamiistri kn mkn bnyk d tunjang wkwkwk gitu juga bnykin aj ankny klw perlu ankny ekor biar bnyk anak jd bisa buka peternakan wkwkwk,0,2025-08-26T01:29:33Z
@HariwijaTV,aimanayo buat acara debat di tv one undang dpr dan masyarkat pengen tau reaksi dan mukanya dpr di depan tvjgn hanya ijasah palsu terus,0,2025-08-26T01:27:47Z
@mawarsinagastory4521,kalau begitu apakah pppk asn ada tunjangan rumah karena sebagian dari mereka ditempatkan diluar daerah dimana mereka tinggal,0,2025-08-26T01:22:09Z
@Withoutname-x6f,stop bayar pajak guys masak kalian rela melihat gaya hidup hedon pejabat pemerintah indonesia yg busuk ini,0,2025-08-26T01:19:17Z
@AndiksetiawanAndik-q3s,korup berjamaah pantas saja tidak mau mengesahkan perampasan aset koruptor,0,2025-08-26T01:15:06Z
@bambangprijanto3084,tunjangan beras juta itu maksudnya gmn si,0,2025-08-26T01:13:21Z
@MIEKIE08,bubarkan dpr,0,2025-08-26T01:12:02Z
@karunamadhusudana,buang buang duit,0,2025-08-26T01:07:55Z
@MuzanniHel,gaji yg layak harusnya buat guru tni damkar bukan untuk dpr yg hanya taman kanak kanak,0,2025-08-26T01:03:06Z
@esteryubelinawadi6529,guru juga mau tunjangan kehormatan tunjang listrik dan telpon menyela guru beban negara,0,2025-08-26T01:01:13Z
@nurfafajri7350,ini mah ga bener mending pajak buat anak yatim piatu dari pada buat gaji anjai dpr,0,2025-08-26T00:57:46Z
@MarthenMangesa,pemerintah tolong berlaku adil lah jika tunjangan dpr naik naikkan juga gajinya asn upah buruh buka lapangan kerja,0,2025-08-26T00:56:54Z
@fayolaaerish7553,bnyak tunjangannyabubarkn j dewan perampok rakyat,0,2025-08-26T00:56:45Z
@jagodiving,gak rela pajak yg gua bayar hanya untuk sampah ini sementara tni polriasn guru yg mengabdi untuk bangsa ini hanya bisa gigit jari,0,2025-08-26T00:56:14Z
@haldypramana6872,itu belum termasuk dana aspirasi dan lainnya,0,2025-08-26T00:45:52Z
@satriaglory4110,dpr makan berapa piring bln kok bisa dapat beras jt,0,2025-08-26T00:45:01Z
@technicianforyou,gaji dpr kasi umr ajalah gak kerasa juga kinerjanya,0,2025-08-26T00:39:52Z
@asep13ginanjar,masih ada tunjangan lain bukain donk ada yang x setahun x stahun dll,0,2025-08-26T00:34:10Z
@AriYanto-s3w,ayo berlomba lomba makan uang negara yang sumbernya dari rakyat,0,2025-08-26T00:32:24Z
@JhonWick-gr1dl,dibubarkan itu omongan tai buktine yo joget bareng,0,2025-08-26T00:27:39Z
@Zairin-s4w,terlalu banyak tunjangan pusing gue mikirin nya,0,2025-08-26T00:27:14Z
@JhonWick-gr1dl,taek,0,2025-08-26T00:26:35Z
@Alfaqir-v3u,apabila suatu perkara di pasrahkan pada yang bukan ahlinya maka tunggulah saat kehancurannya,0,2025-08-26T00:23:22Z
@riskianugrah9466,efek melihara tikus yah gini kita perlu kucing,0,2025-08-26T00:19:14Z
@HarsantoSanto-l2e,sampah rakyatkrja cuma tidur,0,2025-08-26T00:16:28Z
@mettysunaryati6010,jangan melempem pak presiden malah mnt naik tunjangan dpr mpr,0,2025-08-26T00:15:11Z
@riskianugrah9466,tunjangan beras jutaitu sehari dpr makan berapa banyak,0,2025-08-26T00:14:58Z
@mettysunaryati6010,puan msh di pake aja uukorupsi aja ga disakan pak presiden buka mata,0,2025-08-26T00:14:10Z
@fathurohman1505,anggota dewan itu waktu ingin jadi dewan ngemis sama rakyat setelah jadi dewan malah nindas rakyatpercuma nanti rakyat pilih calon dewan lagijangan bilang tolol anda yg goblok,0,2025-08-26T00:12:40Z
@TasriahRafka,bendera merah putih ternoda ibu pertiwi berduka rakyat terluka semua ulah dpr ri mari bersatu bubarkan dpr ri,0,2025-08-26T00:09:49Z
@nazaruddinishak8051,maaf bisa di angkat untuk konten ga ga usah bandingkan dengan negara lain cukup banding kan dengan kami tkkhonorer s gajih jtbulan uang makan rbbulan tapi kok bisa tkk dan honorer tidak di angkat jadi pppk atau asn dan segala tunjangan melekat rapatnya bertahun ga kelar ini sekali minta langsung ketok palu langsung joget gimana kalau setiap kabupaten hanya memberikan saja dari pajak untuk pemerintah sisanya kami kelola sendiri atau lebih baik kalimantan merdeka sendiri saja toh cikal bakal ibukota negara kalimantan sudah ada sepertinya lebih baik,0,2025-08-26T00:07:16Z
